대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
J,2148600302,5,생체정보를 이용하여 캐릭터 리얼리티를 향상시키기 위한 인공지능 기반 디지털아이돌 컨텐츠 제작 시스템,H04N-005/93,주식회사 에스에이엠지엔터테***,1020210115959,,,,0.0,0.0,0.0,0.0
J,2148600302,6,메타버스 디지털아이돌을 구현하는 인공지능 기반 플랫폼 제공 시스템 및 그 방법,G06T-019/00,주식회사 에스에이엠지엔터테***,1020210115960,,,,0.0,0.0,0.0,0.0
J,2148600302,7,빅데이터를 활용한 인공지능 기반 애니메이션 레이아웃 시스템 및 그 방법,G06T-013/20,주식회사 에스에이엠지엔터테***,1020210112680,,,,0.0,0.0,0.0,0.0
J,2148600302,8,게임 엔진을 이용한 인공지능 기반 애니메이션 제작 시스템 및 그 방법,A63F-013/50,주식회사 에스에이엠지엔터테***,1020210112679,,,,0.0,0.0,0.0,0.0
J,2148600302,9,인공지능 기반 아케이드 게임 환경 확장 시스템,A63F-013/57,주식회사 에스에이엠지엔터테***,1020210112688,,,,0.0,0.0,0.0,0.0
J,2148600302,10,빅데이터를 활용한 인공지능 기반 멀티 오브젝트 레이아웃 시스템 및 그 방법,G06T-013/20,주식회사 에스에이엠지엔터테***,1020210112682,,,,0.0,0.0,0.0,0.0
G,1342700304,1,재무 구조 컨설팅 서비스 제공 방법,G06Q-040/00B0,삼성캐피탈 주***,1020030010667,,,,0.0,0.0,0.0,0.0
G,1342700304,2,"고객의 생활 패턴 분석을 통한 금융 컨설팅 방법 및시스템, 및 컴퓨터 판독 가능한 기록 매체",G06Q-040/00B0,삼성캐피탈 주***,1020030010668,,,,0.0,0.0,0.0,0.0
G,1342700304,3,대출전용카드 발급장치 및 이를 이용한 대출방법,G06Q-040/00A0,삼성캐피탈 주***,1020020053066,,,,0.0,0.0,0.0,0.0
G,1342700304,4,인터넷 상에서의 개인인증방법과 이를 이용한 대출 방법및 시스템,G06Q-040/00A0,삼성캐피탈 주***,1020020045530,,,,0.0,0.0,0.0,0.0
G,1342700304,5,무선 통신 시스템을 이용한 고객 정보 조회 방법,H04Q-007/24,삼성캐피탈 주***,1020020045529,,,,0.0,0.0,0.0,0.0
G,1342700304,6,트로피,,삼성캐피탈 주***,3020020019834,,,,0.0,0.0,0.0,0.0
G,1342700304,7,대출카드를 이용한 물건구매방법,G06Q-040/00G0,삼성캐피탈 주***,1020020006470,,,,0.0,0.0,0.0,0.0
G,1342700304,8,인터넷을 통한 할부금융서비스 제공 방법 및 시스템,G06Q-030/00A0,삼성캐피탈 주***,1020010046106,인터넷을 통한 할부금융서비스 제공 방법 및 시스템,20010731.0,,0.0,2.0,1.0,5.0
G,1342700304,9,인터넷상에서의 이미지 디자인 맞춤형 카드 제공 시스템및 방법,G06Q-030/00C0,삼성캐피탈 주***,1020010040084,,,,0.0,0.0,0.0,0.0
G,1342700304,10,대출한도 및 이자율 조정 시스템 및 방법,G06Q-040/00A0,삼성캐피탈 주***,1020010037984,,,,0.0,0.0,0.0,0.0
J,1198600307,2,저온 내굴곡성이 우수한 고광택성 외장패널 및 그 제조방법 ,B32B-007/12,주식회사 ***,1020210001164,,,,0.0,0.0,0.0,0.0
J,1198600307,3,절첩가능한 책상,A47B-021/00,주티**,2020040012435,,,,0.0,0.0,0.0,0.0
J,1198600307,4,저온 내굴곡성이 우수한 고광택성 외장패널 및 그 제조방법 ,C09J-167/00,주식회사 ***,1020210001164,,,,0.0,0.0,0.0,0.0
J,1138600309,2,가상 현실 컨텐츠를 제공하기 위한 헤드 마운티드 디스플레이를 포함하는 시스템 및 제어 방법 ,G06F-003/0346,티팟스튜디오 주***,1020170056829,,,,0.0,0.0,0.0,0.0
J,1138600309,3,딥 러닝을 이용한 3차원 물체 인식에 기초하여 증강 현실 정보를 제공하는 방법 및 이를 이용한 시스템,G06T-019/00,티팟스튜디오 주***,1020190075575,,,,0.0,0.0,0.0,0.0
J,1138600309,4,가상 현실 및 증강 현실을 이용한 혼합 렌더링 콘텐츠 제공 방법 및 이를 이용한 시스템,G06T-019/00,티팟스튜디오 주***,1020190090179,가상 현실 및 증강 현실을 이용한 혼합 렌더링 콘텐츠 제공 방법 및 이를 이용한 시스템,20190725.0,G06T19/006,1.0,0.0,1.0,8.0
J,1138600309,5,가상 현실 및 증강 현실을 이용한 혼합 렌더링 콘텐츠 제공을 위한 카메라 트래킹 방법 및 이를 이용한 시스템,G06T-007/292,티팟스튜디오 주***,1020190090180,,,,0.0,0.0,0.0,0.0
G,1245100311,1,포장상자용 대지,,주식회사 씨엠케이***,3020220026477,,,,0.0,0.0,0.0,0.0
G,1245100311,2,포장용 대지,,주식회사 씨엠케이***,3020220016717,,,,0.0,0.0,0.0,0.0
G,1245100311,3,포장용 대지,,주식회사 씨엠케이***,3020220016495,,,,0.0,0.0,0.0,0.0
G,1245100311,4,포장용 대지,,주식회사 씨엠케이***,3020220016493,,,,0.0,0.0,0.0,0.0
G,1245100311,5,포장용 대지,,주식회사 씨엠케이***,3020220016494,,,,0.0,0.0,0.0,0.0
G,1245100311,6,의료용 멸균기,,주식회사 엠***,3020220005653,,,,0.0,0.0,0.0,0.0
G,1245100311,7,디밍 제어가 가능한 조명 장치,H05B-047/105,주엠**,1020210191421,,,,0.0,0.0,0.0,0.0
G,1245100311,8,광 투과율 조절 부재,G02B-001/02,주식회사 알***,1020210150890,,,,0.0,0.0,0.0,0.0
G,1245100311,9,반려견샤워부스장치,A01K-013/00,주엠케***,1020210138131,,,,0.0,0.0,0.0,0.0
G,1245100311,10,렌탈 및 금융 대행 플랫폼 시스템,G06Q-040/02,주식회사 엠케***,1020210137253,,,,0.0,0.0,0.0,0.0
J,1208600314,2,유무선 인터넷망을 기반으로 하는 웹 서비스 처리시스템,G06F-015/16,주 애니***,1020130034386,,,,0.0,0.0,0.0,0.0
J,1208600314,3,클라우드 기반 부품 정보 서비스 제공 서버,G06Q-010/08,주 애니***,1020180062918,,,,0.0,0.0,0.0,0.0
J,1208600314,4,유무선 인터넷망을 기반으로 하는 웹 서비스 처리시스템,G06F-015/16,주 애니***,1020130034386,,,,0.0,0.0,0.0,0.0
J,1208800317,2,형상가변형 가구,A47C-004/04,반의공식 주***,1020180053447,,,,0.0,0.0,0.0,0.0
J,8968600318,2,"물품에 기반한 서비스를 제공하기 위한 방법, 시스템 및 비일시성의 컴퓨터 판독 가능한 기록 매체",G06Q-030/08,주식회사 세***,1020200111963,,,,0.0,0.0,0.0,0.0
F,3128100319,2,회전식 구이장치,A47J-037/04,주식회사 대림엔지***,1020060033264,,,,0.0,0.0,0.0,0.0
F,3128100319,3,자동 밤 구이장치,A47J-037/04,주식회사 대림엔지***,1020060023740,,,,0.0,0.0,0.0,0.0
F,3128100319,4,모바일 문서 파쇄장치,B26D-007/30,주식회사 대림엔지***,2020060006888,,,,0.0,0.0,0.0,0.0
F,2568100321,2,양수용 모터펌프를 위한 태양전지 이용 독립형 전력공급시스템,H02J-007/35,주인텍에***,1020090023086,,,,0.0,0.0,0.0,0.0
F,2568100321,3,코제너레이션 연료전지 시스템의 폭발방지형 열회수장치,H01M-008/04,대성홀딩스 주***,1020050111796,,,,0.0,0.0,0.0,0.0
F,2568100321,4,수집중계기의 전원장치,H01M-010/46,대성홀딩스 주***,2020050011361,,,,0.0,0.0,0.0,0.0
F,2568100321,5,압력배관 천공용 플랜지 및 원터치 플러그,F16L-041/00,대성홀딩스 주***,2020000033423,,,,0.0,0.0,0.0,0.0
F,2568100321,6,가스누출경보 차단장치용 제어기,,대성홀딩스 주***,3019970012163,,,,0.0,0.0,0.0,0.0
F,2568100321,7,가스누출경보 차단장치용 차단기,,대성홀딩스 주***,3019970012162,,,,0.0,0.0,0.0,0.0
F,2568100321,8,가수누출경보 차단장치용 차단기,,대성홀딩스 주***,3019970012166,,,,0.0,0.0,0.0,0.0
F,2568100321,9,가스누출경보 차단장치용 차단기,,대성홀딩스 주***,3019970012164,,,,0.0,0.0,0.0,0.0
F,2568100321,10,가스누출경보 차단장치용 차단기,,대성홀딩스 주***,3019970012165,,,,0.0,0.0,0.0,0.0
P,5818700326,2,서비스 인력 관리를 위한 애플리케이션 및 서버 ,G06N-020/00,째깍악어 주***,1020190112365,,,,0.0,0.0,0.0,0.0
P,5818700326,3,서비스 인력 관리를 위한 애플리케이션 및 서버 ,G06N-020/00,째깍악어 주***,1020190112365,,,,0.0,0.0,0.0,0.0
J,8378100328,2,조립식 진열대,,주엠**,3020190029164,,,,0.0,0.0,0.0,0.0
J,3148100329,2,목표달성 온라인 스피드 퀴즈 게임 제공 방법 및 시스템 ,A63F-013/843,주케이**,1020150080668,,,,0.0,0.0,0.0,0.0
J,3148100329,3,콘텐츠 이용등급 기반 안심 콘텐츠 이용 시스템 및 그 방법,H04N-021/441,주케이**,1020140070118,,,,0.0,0.0,0.0,0.0
J,3148100329,4,통화구간 대체전화 서비스 제공 방법 및 장치와 이를 이용한 역전화요금 산출방법,H04L-012/14,주케이**,1020120061798,,,,0.0,0.0,0.0,0.0
J,3148100329,5,대체전화 서비스 제공 방법 및 장치와 이를 이용한 역전화요금 산출방법,H04M-003/42,주케이**,1020110126627,,,,0.0,0.0,0.0,0.0
J,3788100334,2,"사물인터넷 환경에서의 메시지 처리 방법, 시스템 및 컴퓨터판독가능 매체 ",G16Y-020/10,마루아이티 주***,1020200050124,,,,0.0,0.0,0.0,0.0
C,5678100335,2,3D 바이오 프린터,,주식회사***,3020200008787,,,,0.0,0.0,0.0,0.0
C,5678100335,3,균일한 크기의 스페로이드의 제작 방법,C12N-005/071,주식회사***,1020190174204,균일한 크기의 스페로이드의 제작 방법,20191224.0,C12N5/0697,1.0,0.0,1.0,11.0
C,5678100335,4,하이드로겔 액적 디핑용 액체 배스 조성물,C12N-005/071,주식회사***,1020190174203,하이드로겔 액적 디핑용 액체 배스 조성물,20191224.0,C12N5/0697,1.0,0.0,1.0,9.0
C,5678100335,5,3D프린터,,주식회사***,3020170014009,,,,0.0,0.0,0.0,0.0
G,5718700341,2,화덕장치,F24C-003/10,주식회사 ***,1020180107651,화덕장치,20180910.0,A47J37/0658,0.0,1.0,1.0,6.0
G,5718700341,3,화덕장치,F24C-003/10,주식회사 ***,1020170156850,,,,0.0,0.0,0.0,0.0
J,2098700342,2,웨어러블 디바이스 운용방법,A61B-005/00,주식회사 청담***,1020190153413,,,,0.0,0.0,0.0,0.0
C,6888100348,2,신장계,,주식회사 맥파***,3020190062617,,,,0.0,0.0,0.0,0.0
J,1208100350,2,다중 영상 파일의 연속 재생 시 볼륨 제어 방법 및 시스템,H04N-021/485,주식회사 곰앤***,1020180018618,,,,0.0,0.0,0.0,0.0
J,1208100350,3,분산형 순번관리 및 동영상 콘텐츠 제공 시스템,G06Q-050/10,주식회사 곰앤***,1020170077786,분산형 순번관리 및 동영상 콘텐츠 제공 시스템,20170620.0,G06Q50/10,0.0,0.0,2.0,8.0
J,1208100350,4,동영상 콘텐츠의 재구성 및 제공 방법,H04N-021/236,주식회사 곰앤***,1020170062474,,,,0.0,0.0,0.0,0.0
J,1208100350,5,동영상 콘텐츠에 대한 중간 광고 위치를 선정하는 방법,H04N-021/233,주식회사 곰앤***,1020170058017,,,,0.0,0.0,0.0,0.0
J,1208100350,6,분산형 순번관리 및 동영상 콘텐츠 제공 시스템,G06Q-050/10,주식회사 곰앤***,1020170077786,,,,0.0,0.0,0.0,0.0
J,1208100350,7,강의용 컨텐츠 재생 처리 방법 및 이를 수행하는 강의용 컨텐츠 재생 처리 장치,H04N-021/2387,주식회사 곰앤***,1020190005004,,,,0.0,0.0,0.0,0.0
J,1208100350,8,동영상 콘텐츠의 재구성 및 제공 방법,H04N-021/2381,주식회사 곰앤***,1020170062474,,,,0.0,0.0,0.0,0.0
J,1208100350,9,동영상 콘텐츠에 대한 중간 광고 위치를 선정하는 방법,H04N-021/81,주식회사 곰앤***,1020170058017,,,,0.0,0.0,0.0,0.0
J,1208100350,10,다중 영상 파일의 연속 재생 시 볼륨 제어 방법 및 시스템,H04N-021/485,주식회사 곰앤***,1020180018618,,,,0.0,0.0,0.0,0.0
G,1058700353,1,업무 데이터를 수집하여 핵심성과지표의 달성을 위한 데이터를 생성하는 방법 및 시스템,G06Q-010/10,주식회사 엘솔***,1020190031192,,,,0.0,0.0,0.0,0.0
G,1058700353,2,쿠키 데이터를 이용한 사용자 맞춤형 웹페이지 제어 방법 및 장치,G06Q-030/02,주식회사 엘솔***,1020180173301,,,,0.0,0.0,0.0,0.0
G,1058700353,3,홍보자의 홍보 능력 데이터를 이용한 크라우드 펀딩 운영 방법 및 장치,G06Q-040/06,주식회사 엘솔***,1020180173302,,,,0.0,0.0,0.0,0.0
G,1058700353,4,"SNS를 이용한 광고 제공 장치, 방법 및 컴퓨터 프로그램",G06Q-050/00,주식회사 엘솔***,1020180004540,,,,0.0,0.0,0.0,0.0
G,3013900355,1,블록체인 기반 증명서 관리 서버 및 방법 그리고 컴퓨터 프로그램,G06Q-050/20,세종텔레콤 주***,1020200035642,,,,0.0,0.0,0.0,0.0
G,3013900355,2,블록체인 기반 경력 정보 관리 시스템 및 방법,G06Q-010/10,세종텔레콤 주***,1020200021639,,,,0.0,0.0,0.0,0.0
G,3013900355,3,"채팅 서비스 제공 단말, 시스템 및 이를 이용한 채팅 서비스 방법이 구현된 프로그램이 저장된 컴퓨터로 판독 가능한 기록매체",H04M-003/42,세종텔레콤 주***,1020170035392,,,,0.0,0.0,0.0,0.0
G,3013900355,4,구매자 및 판매자 정보 제공 시스템 및 방법,G06Q-030/06,세종텔레콤 주***,1020150114682,,,,0.0,0.0,0.0,0.0
G,3013900355,5,구매자 및 판매자 정보 제공 시스템 및 방법,G06Q-030/06,세종텔레콤 주***,1020150114682,,,,0.0,0.0,0.0,0.0
G,3013900355,6,블록체인 기반 증명서 관리 서버 및 방법 그리고 컴퓨터 프로그램,H04L-009/32,세종텔레콤 주***,1020200035642,,,,0.0,0.0,0.0,0.0
G,3013900355,7,"채팅 서비스 제공 단말, 시스템 및 이를 이용한 채팅 서비스 방법이 구현된 프로그램이 저장된 컴퓨터로 판독 가능한 기록매체",H04M-003/42,세종텔레콤 주***,1020170035392,,,,0.0,0.0,0.0,0.0
G,3013900355,8,블록체인 기반 경력 정보 관리 시스템 및 방법,H04L-009/06,세종텔레콤 주***,1020200021639,,,,0.0,0.0,0.0,0.0
J,1078800359,2,트로피,,주식회사***,3020200018206,,,,0.0,0.0,0.0,0.0
J,1078800359,3,빅데이터에 기반한 추론 엔진을 관리하는 방법 및 장치,G06N-099/00,주식회사***,1020160002186,,,,0.0,0.0,0.0,0.0
J,1078800359,4,웹 어플리케이션 서버 트랜잭션과 데이터 베이스 관리시스템 세션의 연계를 통한 웹 어플리케이션 성능 모니터링장치 및 그 방법,G06F-015/16,주식회사***,1020080042088,,,,0.0,0.0,0.0,0.0
J,1078800359,5,빅 데이터 처리 서버의 데이터 처리 결과를 모니터링 하기 위한 장치 및 방법,G06F-017/30,주식회사***,1020170002052,,,,0.0,0.0,0.0,0.0
J,1078800359,6,웹 어플리케이션 서버 트랜잭션과 데이터 베이스 관리시스템 세션의 연계를 통한 웹 어플리케이션 성능 모니터링장치 및 그 방법,G06F-011/34,주식회사***,1020080042088,,,,0.0,0.0,0.0,0.0
J,1078800359,7,데이터베이스 성능 모니터링 장치 및 그 방법,G06F-017/40,주식회사***,1020010015453,,,,0.0,0.0,0.0,0.0
J,1078800359,8,팔로워의 경계 설정과 시계열 데이터에 기반하여 비정상 데이터 탐지가 가능한 정상 밴드를 생성하는 방법 및 이를 구현하는 정상 밴드 생성 장치,G06F-016/22,주식회사***,1020180142823,,,,0.0,0.0,0.0,0.0
J,1078800359,9,2차원 데이터에 기반하여 비정상 데이터를 탐지하는 방법 및 이를 구현하는 장치,G06F-016/21,주식회사***,1020180162252,,,,0.0,0.0,0.0,0.0
J,1078800359,10,복수의 노이즈 데이터와 시계열 데이터에 기반하여 비정상 데이터 탐지가 가능한 정상 밴드를 생성하는 방법 및 이를 구현하는 정상 밴드 생성 장치,G06F-016/00,주식회사***,1020180142822,,,,0.0,0.0,0.0,0.0
C,5298100361,2,다중 채널 무선 TV 수신 장치,H04N-005/44,주알에프***,1020047018986,,,,0.0,0.0,0.0,0.0
F,5298100361,2,다중 채널 무선 TV 수신 장치,H04N-005/44,주알에프***,1020047018986,,,,0.0,0.0,0.0,0.0
C,5298100361,3,탐지대상물 실시간 추적감시장치 및 그 방법,G01S-013/86,주식회사 알에프***,1020160128314,,,,0.0,0.0,0.0,0.0
F,5298100361,3,탐지대상물 실시간 추적감시장치 및 그 방법,G01S-013/86,주식회사 알에프***,1020160128314,,,,0.0,0.0,0.0,0.0
F,6030100363,1,회전식 구이장치,A47J-037/04,박**,1020060033264,,,,0.0,0.0,0.0,0.0
F,6030100363,2,자동 밤 구이장치,A47J-037/04,이**,1020060023740,,,,0.0,0.0,0.0,0.0
F,6030100363,3,모바일 문서 파쇄장치,B02C-018/06,이**,1020060023734,,,,0.0,0.0,0.0,0.0
F,6030100363,4,모바일 문서 파쇄장치,B02C-018/06,이**,2020060006888,,,,0.0,0.0,0.0,0.0
F,6030100363,5,황화합물 함유가스로부터 원소 황을 회수하는방법,C01B-017/04,대림엔지니어링 주***,1019960012005,,,,0.0,0.0,0.0,0.0
F,6030100363,6,섬유상 제올라이트 ZSM5 및 그 제조 방법,C01B-039/36,대림엔지니어링 주***,1019960006324,섬유상 제올라이트 zsm5 및 그 제조 방법,19960311.0,C01B39/40,0.0,1.0,5.0,9.0
F,6030100363,7,"탄화수소 화합물 함유폐수 처리용 촉매, 그 제조방법 및 그 촉매를 이용한 폐수 처리방법",B01J-021/06,대림엔지니어링 주***,1019950044281,,,,0.0,0.0,0.0,0.0
F,6030100363,8,황화수소가스산화용 촉매 및 이를 이용한 황의 회수 방법,B01J-023/22,대림엔지니어링 주***,1019950043665,,,,0.0,0.0,0.0,0.0
F,6030100363,9,섬유상제 올라이트 및 그 제조방법,C01B-039/08,대림엔지니어링 주***,1019950003642,,,,0.0,0.0,0.0,0.0
F,6030100363,10,아황산가스로부터 원소황을 회수하기 위한 선택 환원 반응용 촉매의 제조 및 이용방법,B01J-029/48,대림엔지니어링주***,1019950000471,,,,0.0,0.0,0.0,0.0
J,2208800366,2,"데이터 관리 및 분석을 위한 데이터베이스 장치, 스토리지 유닛 및 그 방법",G06F-015/173,주모아***,1020150129899,"데이터 관리 및 분석을 위한 데이터베이스 장치, 스토리지 유닛 및 그 방법",20150914.0,G06F17/30194,0.0,0.0,1.0,13.0
J,2208800366,3,자율주행 도우미 서비스 제공 시스템 및 그 방법,G08G-001/00,주모아***,1020190056065,,,,0.0,0.0,0.0,0.0
J,2208800366,4,ICT 인프라 관리 시스템및 이를 이용한ICT 인프라 관리 방법,H04L-012/26,주모아***,1020180027453,,,,0.0,0.0,0.0,0.0
J,2208800366,5,"데이터 관리 및 분석을 위한 데이터베이스 장치, 스토리지 유닛 및 그 방법",G06F-015/173,주모아***,1020150129899,,,,0.0,0.0,0.0,0.0
J,2208800366,6,"교육 컨텐츠를 위한 서비스 제공 서버, 개발자 단말 및 그 방법",G06Q-050/20,주모아***,1020150125490,,,,0.0,0.0,0.0,0.0
J,3658600368,2,영상의 유사도 분석을 위해 영상 영역 격자 다분할을 이용하는 지능형 이동 감시 시스템 및 그 감시방법,H04N-007/18,주식회사 휴머***,1020190130710,,,,0.0,0.0,0.0,0.0
J,3658600368,3,영상의 유사도 분석을 이용한 위치 측정 시스템 및 그 방법 ,G06T-007/00,주식회사 휴머***,1020190141486,,,,0.0,0.0,0.0,0.0
J,3658600368,4,영상의 유사도 분석을 이용한 위치 측정 시스템 및 그 방법 ,G06T-007/00,주식회사 휴머***,1020200037182,,,,0.0,0.0,0.0,0.0
J,3658600368,5,드론 스테이션 ,B64F-001/22,주식회사 휴머***,1020200088527,,,,0.0,0.0,0.0,0.0
G,1188100369,2,병풀 추출물 및 아스타잔틴을 유효성분으로 포함하는 아토피 피부염 예방 또는 치료용 조성물 ,A61Q-019/00,이니스트팜 주***,1020180053948,,,,0.0,0.0,0.0,0.0
G,1188100369,3,병풀 추출물 및 아스타잔틴을 유효성분으로 포함하는 아토피 피부염 예방 또는 치료용 조성물 ,A61K-008/97,이니스트팜 주***,1020180053948,,,,0.0,0.0,0.0,0.0
J,2208100374,2,건축물의 층간 소음 방지를 위한 시공방법,E04F-015/00,이**,1020090033501,건축물의 층간 소음 방지를 위한 시공방법,20090417.0,E04F15/203,0.0,0.0,1.0,6.0
J,2208100374,3,아파트 건축용 콘크리트 거푸집 스페이서,E04G-017/06,도원닷컴 주***,1020050017651,,,,0.0,0.0,0.0,0.0
J,2148100375,2,농림수산부산물 추출액 복합제재를 이용한 젖소용 사료첨가제 조성물,A23K-010/30,주 피**,1020160073111,,,,0.0,0.0,0.0,0.0
J,8898700378,2,"개인정보 관리 장치, 개인정보 관리 시스템, 그 개인정보 관리 방법, 및 이를 기록한 컴퓨터 판독가능 기록매체",H04L-029/06,주식회사 에스***,1020200025472,,,,0.0,0.0,0.0,0.0
J,8898700378,3,"개인정보 관리 장치, 개인정보 관리 시스템, 그 개인정보 관리 방법, 및 이를 기록한 컴퓨터 판독가능 기록매체",H04L-029/06,주식회사 에스***,1020210065843,,,,0.0,0.0,0.0,0.0
J,8898700378,4,"선행지표 예측을 기반으로 한 추천 장치, 추천 시스템, 그 추천 방법, 및 이를 기록한 컴퓨터 판독가능 비휘발성 매체",H04L-029/06,주식회사 에스***,1020200125299,,,,0.0,0.0,0.0,0.0
J,8898700378,5,개인정보 정합 장치 및 방법 ,H04L-029/06,주식회사 에스***,1020200073695,,,,0.0,0.0,0.0,0.0
A,2158600382,2,채소재배용기,A01G-009/02,농업회사법인아시아종묘 주***,2020130000199,,,,0.0,0.0,0.0,0.0
C,1308100383,2,탁상시계용 케이스,,로렌스 주***,3020130062185,,,,0.0,0.0,0.0,0.0
C,1308100383,3,손목시계,,로렌스 주***,3020130059373,,,,0.0,0.0,0.0,0.0
C,1010600385,1,의료용 발뒤꿈치 보호대,,주식회사 에***,3020220035762,,,,0.0,0.0,0.0,0.0
C,1010600385,2,조명 장치,F21V-015/01,주식회사 나인***,2020220002120,,,,0.0,0.0,0.0,0.0
C,1010600385,3,직물,,주식회사 로***,3020220032457,,,,0.0,0.0,0.0,0.0
C,1010600385,4,의료용발목보호대,,주식회사 에***,3020220025052,,,,0.0,0.0,0.0,0.0
C,1010600385,5,복지관 실내 환경 관리 시스템,F24F-011/00,주식회사 나***,1020220066042,,,,0.0,0.0,0.0,0.0
C,1010600385,6,복지관 실내 환경 관리 서버,F24F-011/00,주식회사 나***,1020220066043,,,,0.0,0.0,0.0,0.0
C,1010600385,7,조명 장치,F21S-008/04,주식회사 나인***,2020220001184,,,,0.0,0.0,0.0,0.0
C,1010600385,8,여성용발목보호대,,주식회사 에***,3020220018339,,,,0.0,0.0,0.0,0.0
C,1010600385,9,여성용 전족부보호패드,,주식회사 에***,3020220017043,,,,0.0,0.0,0.0,0.0
C,1010600385,10,ARINC 429 기반 항공장비와 이더넷 기반 항공장비 사이의 통신을 위한 데이터 중계 시스템 ,H04L-012/46,주식회사 링크나인***,1020220051520,,,,0.0,0.0,0.0,0.0
J,1148700387,2,로그 보안 및 빅 데이터를 이용한 통합 관리 시스템,G06F-021/00,주식회사 커머스톤***,1020140063776,,,,0.0,0.0,0.0,0.0
J,5048100391,2,원격 무선 조종기,,주식회사 레***,3020180023926,,,,0.0,0.0,0.0,0.0
J,5048100391,3,원격 무선 조종기,,주식회사 레***,3020170025746,,,,0.0,0.0,0.0,0.0
C,4368800397,2,유압식 틸팅 인덱스 테이블,B23Q-003/08,주식회사 선***,1020150114707,유압식 틸팅 인덱스 테이블,20150813.0,B23Q16/02,1.0,0.0,2.0,4.0
C,4368800397,3,하이브리드형 치아 임플란트 구조물,A61C-008/00,주식회사 태***,1020150096933,,,,0.0,0.0,0.0,0.0
J,8468800400,2,차량 사고 감지 및 사고 처리 시스템,B60R-025/102,주식회사 픽***,1020150022972,,,,0.0,0.0,0.0,0.0
F,5068100403,2,먼지필터용 케이스,,주에이원아***,3020100028470,,,,0.0,0.0,0.0,0.0
F,5068100403,3,전원공급기,,주에이원아***,3020100025774,,,,0.0,0.0,0.0,0.0
F,3448600405,2,영상기반 보행자인식 알고리즘 적용 횡단보도 보행신호 보조시스템,G08G-001/095,주식회사 삼마아***,1020190077811,,,,0.0,0.0,0.0,0.0
F,3448600405,3,스마트미러를 통한 쌍방향 실시간 커뮤니케이션 시스템,A63B-024/00,주식회사 삼마아***,1020210090210,스마트미러를 통한 쌍방향 실시간 커뮤니케이션 시스템,20210709.0,A63B24/0075,0.0,0.0,1.0,1.0
G,3052300416,1,회전식 구이장치,A47J-037/04,박**,1020060033264,,,,0.0,0.0,0.0,0.0
G,3052300416,2,자동 밤 구이장치,A47J-037/04,이**,1020060023740,,,,0.0,0.0,0.0,0.0
G,3052300416,3,모바일 문서 파쇄장치,B02C-018/06,이**,1020060023734,,,,0.0,0.0,0.0,0.0
G,3052300416,4,모바일 문서 파쇄장치,B02C-018/06,이**,2020060006888,,,,0.0,0.0,0.0,0.0
G,3052300416,5,황화합물 함유가스로부터 원소 황을 회수하는방법,C01B-017/04,대림엔지니어링 주***,1019960012005,,,,0.0,0.0,0.0,0.0
G,3052300416,6,섬유상 제올라이트 ZSM5 및 그 제조 방법,C01B-039/36,대림엔지니어링 주***,1019960006324,섬유상 제올라이트 zsm5 및 그 제조 방법,19960311.0,C01B39/40,0.0,2.0,5.0,9.0
G,3052300416,7,"탄화수소 화합물 함유폐수 처리용 촉매, 그 제조방법 및 그 촉매를 이용한 폐수 처리방법",B01J-021/06,대림엔지니어링 주***,1019950044281,,,,0.0,0.0,0.0,0.0
G,3052300416,8,황화수소가스산화용 촉매 및 이를 이용한 황의 회수 방법,B01J-023/22,대림엔지니어링 주***,1019950043665,,,,0.0,0.0,0.0,0.0
G,3052300416,9,섬유상제 올라이트 및 그 제조방법,C01B-039/08,대림엔지니어링 주***,1019950003642,,,,0.0,0.0,0.0,0.0
G,3052300416,10,아황산가스로부터 원소황을 회수하기 위한 선택 환원 반응용 촉매의 제조 및 이용방법,B01J-029/48,대림엔지니어링주***,1019950000471,,,,0.0,0.0,0.0,0.0
J,3288700420,2,차량의 위치 정보와 주행 상태 정보를 기초로 도로 상태 정보의 공유를 가능하게 하는 정보 공유 서버 및 그 동작 방법,G08G-001/0967,주식회사 다리***,1020200030037,,,,0.0,0.0,0.0,0.0
J,5818100426,2,생산일정 자동 스케쥴링 방법,G06Q-010/04,동서대학교산학***,1020130016475,,,,0.0,0.0,0.0,0.0
J,8638600427,2,정보 연동 시스템 및 정보 연동 방법,G05B-019/418,주식회사제이앤***,1020200055620,,,,0.0,0.0,0.0,0.0
J,2208100428,2,대용량 원천데이터로부터 써머리값을 결정하는 방법 및 서버 ,G06F-011/30,브레인즈컴퍼니 주***,1020200048109,,,,0.0,0.0,0.0,0.0
J,2208100428,3,대용량 원천데이터로부터 써머리값을 결정하는 방법 및 서버 ,G06F-011/30,브레인즈컴퍼니 주***,1020200048109,,,,0.0,0.0,0.0,0.0
J,8918100430,2,"인플루언서 검색 서비스 제공방법, 장치 및 컴퓨터프로그램",G06Q-030/08,주식회사 텐***,1020190146635,,,,0.0,0.0,0.0,0.0
J,8918100430,3,소셜 광고 중개 서비스를 제공하기 위한 방법 및 시스템,G06Q-050/00,주식회사 텐***,1020180136513,,,,0.0,0.0,0.0,0.0
